cell_index,scraw_reconstruction_weight,cell_id
0,1.8031483888626099,human1_lib1.final_cell_0001
1,1.3208422660827637,human1_lib1.final_cell_0002
2,1.0666136741638184,human1_lib1.final_cell_0003
3,1.480503797531128,human1_lib1.final_cell_0004
4,1.1965209245681763,human1_lib1.final_cell_0005
5,1.3624485731124878,human1_lib1.final_cell_0006
6,0.8104825615882874,human1_lib1.final_cell_0007
7,1.478746771812439,human1_lib1.final_cell_0008
8,1.2085726261138916,human1_lib1.final_cell_0009
9,1.2063196897506714,human1_lib1.final_cell_0010
10,1.2361294031143188,human1_lib1.final_cell_0011
11,1.6179821491241455,human1_lib1.final_cell_0012
12,0.7419022917747498,human1_lib1.final_cell_0013
13,0.9416947364807129,human1_lib1.final_cell_0014
14,0.8388165235519409,human1_lib1.final_cell_0015
15,1.4498990774154663,human1_lib1.final_cell_0016
16,0.6188790798187256,human1_lib1.final_cell_0017
17,0.8386608362197876,human1_lib1.final_cell_0018
18,1.0104494094848633,human1_lib1.final_cell_0019
19,0.7820519208908081,human1_lib1.final_cell_0020
20,0.6291518807411194,human1_lib1.final_cell_0021
21,0.5697159767150879,human1_lib1.final_cell_0022
22,2.311915397644043,human1_lib1.final_cell_0023
23,0.8011899590492249,human1_lib1.final_cell_0024
24,0.747391402721405,human1_lib1.final_cell_0025
25,0.5968748331069946,human1_lib1.final_cell_0026
26,0.8009984493255615,human1_lib1.final_cell_0027
27,1.72405207157135,human1_lib1.final_cell_0028
28,1.9270143508911133,human1_lib1.final_cell_0029
29,0.8006531000137329,human1_lib1.final_cell_0030
30,0.7880499362945557,human1_lib1.final_cell_0031
31,0.7308229207992554,human1_lib1.final_cell_0032
32,0.6534231901168823,human1_lib1.final_cell_0033
33,0.6946336627006531,human1_lib1.final_cell_0034
34,0.8999432325363159,human1_lib1.final_cell_0035
35,1.13149893283844,human1_lib1.final_cell_0036
36,0.9470915198326111,human1_lib1.final_cell_0037
37,0.7030203938484192,human1_lib1.final_cell_0038
38,0.7654609680175781,human1_lib1.final_cell_0039
39,0.6649499535560608,human1_lib1.final_cell_0040
40,1.313014030456543,human1_lib1.final_cell_0041
41,0.7023747563362122,human1_lib1.final_cell_0042
42,0.6109061241149902,human1_lib1.final_cell_0043
43,1.195285677909851,human1_lib1.final_cell_0044
44,1.4590137004852295,human1_lib1.final_cell_0045
45,1.204066276550293,human1_lib1.final_cell_0046
46,1.2774521112442017,human1_lib1.final_cell_0047
47,1.6243928670883179,human1_lib1.final_cell_0048
48,0.6401278376579285,human1_lib1.final_cell_0049
49,0.8507277965545654,human1_lib1.final_cell_0050
50,0.6849842667579651,human1_lib1.final_cell_0051
51,0.6344376802444458,human1_lib1.final_cell_0052
52,1.267206072807312,human1_lib1.final_cell_0053
53,0.6722646355628967,human1_lib1.final_cell_0054
54,0.6801877617835999,human1_lib1.final_cell_0055
55,1.3934751749038696,human1_lib1.final_cell_0056
56,0.646354079246521,human1_lib1.final_cell_0057
57,0.6108900308609009,human1_lib1.final_cell_0058
58,1.0139638185501099,human1_lib1.final_cell_0059
59,0.7725660800933838,human1_lib1.final_cell_0060
60,0.7312332391738892,human1_lib1.final_cell_0061
61,0.5278139114379883,human1_lib1.final_cell_0062
62,0.8755221366882324,human1_lib1.final_cell_0063
63,1.3425967693328857,human1_lib1.final_cell_0064
64,2.188135862350464,human1_lib1.final_cell_0065
65,0.8023607134819031,human1_lib1.final_cell_0066
66,0.5072422027587891,human1_lib1.final_cell_0067
67,0.6641542315483093,human1_lib1.final_cell_0068
68,0.6096852421760559,human1_lib1.final_cell_0069
69,0.5378671288490295,human1_lib1.final_cell_0070
70,0.9183171391487122,human1_lib1.final_cell_0071
71,0.9673172831535339,human1_lib1.final_cell_0072
72,0.8166888952255249,human1_lib1.final_cell_0073
73,0.9532830119132996,human1_lib1.final_cell_0074
74,0.8645008206367493,human1_lib1.final_cell_0075
75,0.7602889537811279,human1_lib1.final_cell_0076
76,0.7417555451393127,human1_lib1.final_cell_0077
77,0.7710906267166138,human1_lib1.final_cell_0078
78,0.6751722097396851,human1_lib1.final_cell_0079
79,0.908987820148468,human1_lib1.final_cell_0080
80,0.7584659457206726,human1_lib1.final_cell_0081
81,0.6409016847610474,human1_lib1.final_cell_0082
82,0.6325918436050415,human1_lib1.final_cell_0083
83,1.1642875671386719,human1_lib1.final_cell_0084
84,1.3104559183120728,human1_lib1.final_cell_0085
85,0.706257700920105,human1_lib1.final_cell_0086
86,0.7204369902610779,human1_lib1.final_cell_0087
87,0.6635337471961975,human1_lib1.final_cell_0088
88,1.1244685649871826,human1_lib1.final_cell_0089
89,0.6605196595191956,human1_lib1.final_cell_0090
90,0.5726929903030396,human1_lib1.final_cell_0091
91,0.6301931142807007,human1_lib1.final_cell_0092
92,0.9301396608352661,human1_lib1.final_cell_0093
93,0.7542363405227661,human1_lib1.final_cell_0094
94,0.6960972547531128,human1_lib1.final_cell_0095
95,1.6484510898590088,human1_lib1.final_cell_0096
96,0.6780174970626831,human1_lib1.final_cell_0097
97,0.75765460729599,human1_lib1.final_cell_0098
98,0.7844717502593994,human1_lib1.final_cell_0099
99,0.7158600687980652,human1_lib1.final_cell_0100
100,0.7927259802818298,human1_lib1.final_cell_0101
101,0.4732625186443329,human1_lib1.final_cell_0102
102,0.743018627166748,human1_lib1.final_cell_0103
103,0.6839940547943115,human1_lib1.final_cell_0104
104,0.8144933581352234,human1_lib1.final_cell_0105
105,0.8518192172050476,human1_lib1.final_cell_0106
106,0.7703613042831421,human1_lib1.final_cell_0107
107,0.5818237662315369,human1_lib1.final_cell_0108
108,1.270311713218689,human1_lib1.final_cell_0109
109,0.7704921960830688,human1_lib1.final_cell_0110
110,0.7523128390312195,human1_lib1.final_cell_0111
111,0.7378621101379395,human1_lib1.final_cell_0112
112,0.7900496125221252,human1_lib1.final_cell_0113
113,0.6563419103622437,human1_lib1.final_cell_0114
114,0.7627291679382324,human1_lib1.final_cell_0115
115,1.018578052520752,human1_lib1.final_cell_0116
116,0.7281133532524109,human1_lib1.final_cell_0117
